Stock quote and option quote for IBM on 9/1/19 18:02:51

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
135.53,N,+.65,135.30,P,135.77,P,5 x 5,"2,960,594",135.58,136.07,134.3627

UNDERLYING EXTRA INFO
Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,FastBeta
4.78%,14.02,1.62,Q,8/8/19,154.36,105.94,"885,875,160",1.09

Theo parameters
Theo date,Theo stock price,Theo volatility
9/1/19, 0.00$, 0.00%

6 SEP 19  (5)  100 (Weeklys)
,,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,,
,,IBM190920C185,1,8,.013,.002,-.016,.011,.001,58.24%,.0800119,<empty>,<empty>,0.91%,1.87%,99.09%,1.08%,667.67%,.080,0 x 337,0,337,-60.00%,.02,.02,E,.02,.02,.02,0,P,.16,C,20 SEP 19,185,48.85,B,50.55,B,IBM190920P185,0,0,-.985,.002,-.023,.010,-.100,58.06%,49.70,183.35%,36.73%,99.11%,1.83%,0.89%,3.10%,<empty>,49.700,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM190920C190,0,0,.012,.002,-.016,.010,.001,62.48%,.08041528,<empty>,<empty>,0.83%,1.71%,99.17%,1.08%,735.04%,.080,0 x 350,0,350,<empty>,0,0, ,0,0,0,0,P,.16,C,20 SEP 19,190,53.50,B,55.05,B,IBM190920P190,0,0,-1.000,.00,.00,1.464,.00,--,<empty>,200.23%,39.99%,100.00%,0.00%,0.00%,-2.63%,<empty>,54.275,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM190920C195,0,0,.010,.001,-.014,.008,.001,64.85%,.06540872,<empty>,<empty>,0.65%,1.34%,99.35%,0.88%,802.21%,.065,0 x 334,0,334,<empty>,0,0, ,0,0,0,0,P,.13,X,20 SEP 19,195,58.25,B,60.55,B,IBM190920P195,0,0,-1.000,.00,.00,1.409,.00,--,<empty>,219.14%,43.81%,100.00%,0.00%,0.00%,-0.94%,<empty>,59.400,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM190920C200,0,0,.003,.00,-.004,.003,.00,58.79%,.01503287,<empty>,<empty>,0.18%,0.37%,99.82%,0.20%,868.91%,.015,0 x 34,0,34,<empty>,0,0, ,0,0,0,0,B,.03,Z,20 SEP 19,200,64.10,B,64.70,B,IBM190920P200,0,0,-1.000,.00,.00,1.355,.00,--,<empty>,237.59%,47.49%,100.00%,0.00%,0.00%,-0.94%,<empty>,64.400,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM190920C205,0,0,.008,.001,-.013,.007,.001,71.01%,.05533924,<empty>,<empty>,0.49%,1.01%,99.51%,0.74%,936.82%,.055,0 x 277,0,277,<empty>,0,0, ,0,0,0,0,P,.11,W,20 SEP 19,205,68.65,B,70.25,B,IBM190920P205,0,0,-1.000,.00,.00,1.300,.00,--,<empty>,256.22%,51.24%,100.00%,0.00%,0.00%,-0.27%,<empty>,69.450,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM190920C210,0,0,.007,.001,-.012,.006,.00,73.72%,.05010958,<empty>,<empty>,0.42%,0.87%,99.58%,0.67%,1004.13%,.050,0 x 264,0,264,<empty>,0,0, ,0,0,0,0,P,.10,W,20 SEP 19,210,73.40,B,75.50,B,IBM190920P210,0,0,-1.000,.00,.00,1.245,.00,--,<empty>,274.66%,54.92%,100.00%,0.00%,0.00%,-0.27%,<empty>,74.450,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM190920C215,0,0,.006,.001,-.011,.005,.00,76.24%,.045089,<empty>,<empty>,0.36%,0.75%,99.64%,0.61%,1071.43%,.045,0 x 264,0,264,<empty>,0,0, ,0,0,0,0,P,.09,W,20 SEP 19,215,78.85,B,80.40,B,IBM190920P215,0,0,-.992,.001,-.015,.005,-.117,74.53%,79.63,293.75%,58.82%,99.69%,0.63%,0.31%,2.09%,<empty>,79.625,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM190920C220,0,0,.006,.001,-.011,.005,.00,79.53%,.0451387,<empty>,<empty>,0.34%,0.71%,99.66%,0.61%,1138.80%,.045,0 x 264,0,264,<empty>,0,0, ,0,0,0,0,P,.09,W,20 SEP 19,220,83.45,B,85.45,B,IBM190920P220,0,0,-1.000,.00,.00,1.136,.00,--,<empty>,311.55%,62.30%,100.00%,0.00%,0.00%,-0.27%,<empty>,84.450,21 x 21,21,21,<empty>,0,0, ,0,0,0,,

27 SEP 19  (26)  100 (Weeklys)
,,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,,
,,IBM190927C100,0,0,.927,.002,-.049,.040,.013,71.15%,35.65,<empty>,<empty>,92.84%,13.68%,7.16%,1.20%,1.20%,35.650,21 x 21,21,21,<empty>,0,0, ,0,0,0,33.50,B,37.80,B,27 SEP 19,100,0,N,.10,N,IBM190927P100,0,0,-.008,.001,-.008,.008,-.001,47.62%,.05002713,0.50%,0.05%,1.17%,2.28%,98.83%,0.50%,<empty>,.050,0 x 1,0,1,<empty>,0,0, ,0,0,0,,
,,IBM190927C105,0,0,.925,.003,-.047,.044,.021,62.92%,30.80,<empty>,<empty>,91.84%,15.65%,8.16%,2.69%,2.69%,30.800,21 x 21,21,21,<empty>,0,0, ,0,0,0,28.75,B,32.85,B,27 SEP 19,105,.03,X,.14,X,IBM190927P105,0,0,-.014,.002,-.011,.013,-.001,43.79%,.08500712,0.81%,0.08%,1.94%,3.77%,98.06%,0.85%,<empty>,.085,21 x 179,21,179,<empty>,0,0, ,0,0,0,,
,,IBM190927C110,0,0,.927,.005,-.039,.045,.026,52.18%,25.80,<empty>,<empty>,91.71%,15.98%,8.29%,2.69%,2.69%,25.800,21 x 21,21,21,<empty>,0,0, ,0,0,0,23.80,B,27.80,B,27 SEP 19,110,.10,P,.18,X,IBM190927P110,0,24,-.024,.004,-.016,.021,-.003,39.72%,.14011065,1.27%,0.13%,3.15%,6.12%,96.85%,1.40%,<empty>,.140,7 x 189,7,189,0.00%,.20,.20,M,0,0,0,,
,,IBM190927C115,0,0,.917,.008,-.038,.052,.035,44.30%,20.90,<empty>,<empty>,90.09%,19.15%,9.91%,3.69%,3.69%,20.900,19 x 21,19,21,<empty>,0,0, ,0,0,0,18.85,P,22.95,B,27 SEP 19,115,.17,B,.25,X,IBM190927P115,0,15,-.039,.007,-.021,.031,-.004,34.88%,.21032643,1.83%,0.18%,4.81%,9.37%,95.19%,2.10%,<empty>,.210,4 x 159,4,159,0.00%,.20,.20,Q,0,0,0,,
,,IBM190927C118,0,0,.906,.011,-.038,.059,.041,39.90%,17.98,<empty>,<empty>,88.56%,22.11%,11.44%,4.44%,4.44%,17.975,21 x 21,21,21,<empty>,0,0, ,0,0,0,15.95,B,20.00,B,27 SEP 19,118,.21,X,.27,H,IBM190927P118,1,6,-.049,.009,-.022,.037,-.005,31.10%,.23999755,2.03%,0.20%,5.81%,11.30%,94.19%,2.40%,<empty>,.240,31 x 63,31,63,-3.70%,.26,.26,C,.26,.26,.26,,
,,IBM190927C119,0,0,.913,.011,-.032,.055,.039,36.27%,16.88,<empty>,<empty>,89.41%,20.50%,10.59%,3.44%,3.44%,16.875,21 x 21,21,21,0.00%,17.15,17.15,E,0,0,0,14.95,B,18.80,B,27 SEP 19,119,.24,X,.34,X,IBM190927P119,0,1,-.058,.010,-.025,.043,-.006,30.78%,.28999596,2.44%,0.24%,6.84%,13.30%,93.16%,2.89%,<empty>,.290,47 x 91,47,91,0.00%,.82,.82,P,0,0,0,,
,,IBM190927C120,0,0,1.000,.00,.00,.00,.00,--,<empty>,<empty>,<empty>,100.00%,<empty>,0.00%,-0.05%,0.00%,15.525,21 x 27,21,27,<empty>,0,0, ,0,0,0,14.00,B,17.05,B,27 SEP 19,120,.31,H,.34,H,IBM190927P120,0,12,-.065,.012,-.027,.047,-.007,29.94%,.32499726,2.71%,0.27%,7.65%,14.87%,92.35%,3.24%,<empty>,.325,11 x 45,11,45,0.00%,.35,.35,A,0,0,0,,
,,IBM190927C121,0,0,.920,.013,-.025,.052,.038,30.78%,14.78,<empty>,<empty>,90.12%,19.17%,9.88%,2.45%,2.45%,14.775,12 x 31,12,31,<empty>,0,0, ,0,0,0,13.00,Z,16.55,I,27 SEP 19,121,.32,M,.38,D,IBM190927P121,0,32,-.072,.013,-.028,.051,-.007,28.82%,.34999833,2.78%,0.29%,8.35%,16.22%,91.65%,3.49%,<empty>,.350,58 x 21,58,21,0.00%,.89,.89,N,0,0,0,,
,,IBM190927C122,0,0,.878,.016,-.040,.073,.049,34.53%,14.12,<empty>,<empty>,85.35%,28.33%,14.65%,5.94%,5.94%,14.125,26 x 21,26,21,<empty>,0,0, ,0,0,0,12.05,B,16.20,D,27 SEP 19,122,.39,H,.45,Z,IBM190927P122,0,22,-.085,.015,-.031,.057,-.009,28.44%,.42000379,3.09%,0.35%,9.77%,18.96%,90.23%,4.19%,<empty>,.420,21 x 45,21,45,0.00%,1.12,1.12,C,0,0,0,,
,,IBM190927C123,0,0,.911,.017,-.024,.057,.042,27.70%,12.80,<empty>,<empty>,88.94%,21.46%,11.06%,2.69%,2.69%,12.800,21 x 31,21,31,<empty>,0,0, ,0,0,0,11.20,B,14.40,M,27 SEP 19,123,.44,X,.56,C,IBM190927P123,2,13,-.099,.017,-.035,.064,-.010,28.02%,.50000811,3.43%,0.41%,11.35%,22.02%,88.65%,4.99%,<empty>,.500,47 x 106,47,106,-15.63%,.54,.54,C,.51,.54,.51,,
,,IBM190927C124,0,0,.852,.020,-.044,.084,.053,32.51%,12.27,<empty>,<empty>,82.60%,33.61%,17.40%,7.44%,7.44%,12.275,54 x 58,54,58,<empty>,0,0, ,0,0,0,11.85,M,12.70,M,27 SEP 19,124,.54,P,.65,M,IBM190927P124,0,29,-.116,.019,-.038,.072,-.012,27.62%,.59499862,3.82%,0.48%,13.16%,25.50%,86.84%,5.94%,<empty>,.595,6 x 133,6,133,0.00%,.61,.61,Q,0,0,0,,
,,IBM190927C125,0,0,.832,.022,-.048,.091,.054,32.18%,11.42,<empty>,<empty>,80.43%,37.77%,19.57%,8.93%,8.93%,11.425,58 x 91,58,91,<empty>,0,0, ,0,0,0,11.10,M,11.75,M,27 SEP 19,125,.63,P,.71,M,IBM190927P125,6,100,-.131,.022,-.040,.078,-.014,26.77%,.67023524,4.04%,0.54%,14.76%,28.60%,85.24%,6.69%,<empty>,.670,4 x 114,4,114,-8.45%,.65,.65,P,.65,.65,.65,,
,,IBM190927C126,0,0,.822,.024,-.046,.095,.055,30.09%,10.43,<empty>,<empty>,79.53%,39.51%,20.47%,8.93%,8.93%,10.425,58 x 95,58,95,<empty>,0,0, ,0,0,0,10.15,M,10.70,M,27 SEP 19,126,.69,M,.78,H,IBM190927P126,1,41,-.146,.024,-.042,.085,-.015,25.66%,.7351929,4.18%,0.59%,16.34%,31.62%,83.66%,7.34%,<empty>,.735,41 x 32,41,32,-3.49%,.83,.83,C,.83,.83,.83,,
,,IBM190927C127,0,0,.798,.027,-.050,.103,.056,29.73%,9.60,<empty>,<empty>,76.99%,44.37%,23.01%,10.68%,10.68%,9.600,58 x 92,58,92,<empty>,0,0, ,0,0,0,9.10,M,10.10,M,27 SEP 19,127,.81,I,.92,X,IBM190927P127,0,6,-.169,.027,-.045,.093,-.018,25.15%,.86530728,4.66%,0.69%,18.77%,36.30%,81.23%,8.63%,<empty>,.865,21 x 81,21,81,0.00%,1.55,1.55,C,0,0,0,,
,,IBM190927C128,0,6,.780,.030,-.050,.108,.057,28.23%,8.68,<empty>,<empty>,75.16%,47.86%,24.84%,11.43%,11.43%,8.675,58 x 94,58,94,0.00%,9.63,9.63,C,0,0,0,8.35,M,9.00,M,27 SEP 19,128,.94,X,1.09,X,IBM190927P128,12,68,-.195,.030,-.048,.102,-.020,24.63%,1.02,5.18%,0.80%,21.49%,41.50%,78.51%,10.13%,<empty>,1.015,37 x 164,37,164,-9.73%,1.02,1.02,C,1.14,1.14,1.02,,
,,IBM190927C129,0,13,.751,.032,-.053,.116,.057,27.72%,7.88,<empty>,<empty>,72.25%,53.42%,27.75%,13.42%,13.42%,7.875,73 x 97,73,97,0.00%,7.55,7.55,C,0,0,0,7.60,X,8.15,M,27 SEP 19,129,1.16,C,1.26,M,IBM190927P129,5,27,-.226,.034,-.052,.111,-.024,24.29%,1.21,5.88%,0.95%,24.72%,47.66%,75.28%,12.08%,<empty>,1.210,1 x 81,1,81,-1.49%,1.32,1.32,D,1.17,1.32,1.17,,
,,IBM190927C130,0,21,.718,.034,-.056,.124,.057,27.40%,7.13,<empty>,<empty>,68.95%,59.68%,31.05%,15.92%,15.92%,7.125,72 x 339,72,339,0.00%,6.50,6.50,Q,0,0,0,6.80,X,7.45,X,27 SEP 19,130,1.36,P,1.41,H,IBM190927P130,38,84,-.257,.037,-.054,.119,-.027,23.53%,1.39,6.42%,1.08%,27.86%,53.65%,72.14%,13.82%,<empty>,1.385,3 x 54,3,54,-7.79%,1.42,1.42,N,1.40,1.53,1.36,,
,,IBM190927C131,0,16,.686,.037,-.057,.130,.056,26.63%,6.35,<empty>,<empty>,65.73%,65.79%,34.27%,18.17%,18.17%,6.350,66 x 66,66,66,0.00%,6.00,6.00,C,0,0,0,6.10,M,6.60,X,27 SEP 19,131,1.51,H,1.63,H,IBM190927P131,1,47,-.290,.041,-.055,.126,-.030,22.64%,1.57,6.95%,1.21%,31.27%,60.12%,68.73%,15.67%,<empty>,1.570,21 x 21,21,21,-6.15%,1.68,1.68,C,1.68,1.68,1.68,,
,,IBM190927C132,6,59,.652,.040,-.057,.135,.054,25.46%,5.55,<empty>,<empty>,62.44%,72.01%,37.56%,20.16%,20.16%,5.550,41 x 85,41,85,+4.92%,5.33,5.33,C,5.90,5.90,5.33,5.40,X,5.70,X,27 SEP 19,132,1.76,M,1.91,H,IBM190927P132,0,65,-.331,.044,-.057,.133,-.034,22.11%,1.84,7.78%,1.41%,35.40%,67.92%,64.60%,18.32%,<empty>,1.835,58 x 21,58,21,0.00%,2.06,2.06,C,0,0,0,,
,,IBM190927C133,3,45,.612,.042,-.059,.140,.052,24.97%,4.88,<empty>,<empty>,58.45%,79.51%,41.55%,23.41%,23.41%,4.875,41 x 98,41,98,+6.91%,4.95,4.95,P,4.95,4.95,4.95,4.75,M,5.00,X,27 SEP 19,133,2.13,P,2.19,P,IBM190927P133,17,99,-.376,.047,-.059,.139,-.039,21.74%,2.16,8.79%,1.65%,39.96%,76.51%,60.04%,21.56%,<empty>,2.160,3 x 1,3,1,-9.87%,2.10,2.10,A,2.06,2.15,2.06,,
,,IBM190927C134,0,25,.570,.045,-.058,.144,.050,24.21%,4.20,<empty>,<empty>,54.31%,87.24%,45.69%,26.65%,26.65%,4.200,31 x 69,31,69,0.00%,4.01,4.01,C,0,0,0,4.10,X,4.30,X,27 SEP 19,134,2.44,P,2.53,D,IBM190927P134,0,87,-.423,.050,-.060,.144,-.044,21.05%,2.48,9.72%,1.89%,44.68%,85.34%,55.32%,24.80%,<empty>,2.485,2 x 21,2,21,0.00%,2.72,2.72,C,0,0,0,,
,,IBM190927C135,19,57,.525,.047,-.058,.146,.047,23.51%,3.58,<empty>,<empty>,49.89%,95.48%,50.11%,30.39%,30.39%,3.575,41 x 81,41,81,+3.36%,3.38,3.38,N,3.50,3.50,3.20,3.45,X,3.70,H,27 SEP 19,135,2.84,P,2.92,X,IBM190927P135,22,41,-.474,.052,-.060,.146,-.050,20.53%,2.88,10.84%,2.18%,49.78%,94.82%,50.22%,28.75%,<empty>,2.880,3 x 31,3,31,-7.49%,2.84,2.84,C,2.68,3.05,2.68,,
,,IBM190927C136,18,75,.477,.048,-.056,.146,.043,22.74%,2.98,<empty>,<empty>,45.22%,95.18%,54.78%,29.79%,34.48%,2.985,3 x 48,3,48,+7.58%,2.98,2.98,Q,2.99,2.99,2.70,2.92,Q,3.05,M,27 SEP 19,136,3.25,D,3.35,D,IBM190927P136,0,26,-.528,.054,-.058,.146,-.055,19.82%,3.30,12.17%,2.49%,55.15%,94.47%,44.85%,28.25%,<empty>,3.300,31 x 21,31,21,0.00%,3.57,3.57,M,0,0,0,,
,,IBM190927C137,56,54,.427,.049,-.054,.144,.039,22.04%,2.45,<empty>,<empty>,40.35%,84.71%,59.65%,24.50%,39.18%,2.455,11 x 5,11,5,+11.61%,2.50,2.50,N,2.31,2.50,2.08,2.42,H,2.49,P,27 SEP 19,137,3.70,M,3.85,M,IBM190927P137,0,30,-.585,.055,-.056,.143,-.061,19.11%,3.78,13.93%,2.83%,60.77%,82.39%,39.23%,23.01%,<empty>,3.775,58 x 38,58,38,0.00%,4.40,4.40,B,0,0,0,,
,,IBM190927C138,30,89,.375,.048,-.051,.139,.035,21.37%,1.98,<empty>,<empty>,35.37%,74.06%,64.63%,19.76%,44.42%,1.980,41 x 6,41,6,+50.00%,1.95,1.95,Q,1.92,2.03,1.78,1.93,X,2.03,B,27 SEP 19,138,4.15,X,4.40,M,IBM190927P138,0,4,-.647,.055,-.052,.136,-.068,18.13%,4.28,15.77%,3.20%,66.74%,69.66%,33.26%,18.02%,<empty>,4.275,74 x 41,74,41,0.00%,8.60,8.60,E,0,0,0,,
,,IBM190927C139,15,77,.325,.047,-.048,.132,.031,20.93%,1.59,<empty>,<empty>,30.54%,63.79%,69.46%,15.87%,50.50%,1.590,41 x 7,41,7,+12.24%,1.65,1.65,H,1.72,1.72,1.30,1.55,M,1.63,P,27 SEP 19,139,4.70,X,5.00,M,IBM190927P139,0,14,-.710,.054,-.047,.125,-.075,17.20%,4.85,17.89%,3.62%,72.84%,56.73%,27.16%,13.77%,<empty>,4.850,150 x 48,150,48,0.00%,5.80,5.80,I,0,0,0,,
,,IBM190927C140,30,617,.275,.045,-.043,.123,.026,20.35%,1.24,<empty>,<empty>,25.74%,53.64%,74.26%,12.33%,56.94%,1.235,41 x 7,41,7,+2.65%,1.16,1.16,Z,1.30,1.30,1.11,1.19,X,1.28,B,27 SEP 19,140,5.35,M,5.75,M,IBM190927P140,0,42,-.766,.049,-.042,.112,-.081,16.74%,5.55,20.48%,4.13%,78.26%,45.29%,21.74%,10.78%,<empty>,5.550,58 x 58,58,58,0.00%,5.97,5.97,C,0,0,0,,
,,IBM190927C141,5,24,.230,.041,-.039,.112,.022,20.02%,.96003925,<empty>,<empty>,21.42%,44.53%,78.58%,9.58%,64.18%,.960,21 x 7,21,7,+13.64%,1.00,1.00,Z,1.00,1.00,.97,.92,I,1.00,B,27 SEP 19,141,6.10,M,6.40,M,IBM190927P141,0,13,-.828,.044,-.035,.093,-.088,15.66%,6.25,23.06%,4.64%,84.11%,33.02%,15.89%,7.79%,<empty>,6.250,41 x 31,41,31,0.00%,6.59,6.59,C,0,0,0,,
,,IBM190927C142,1,122,.188,.037,-.034,.099,.018,19.68%,.7301804,<empty>,<empty>,17.44%,36.18%,82.56%,7.29%,71.86%,.730,33 x 12,33,12,+40.00%,.63,.63,C,.63,.63,.63,.70,H,.76,B,27 SEP 19,142,6.05,X,7.35,M,IBM190927P142,0,8,-1.000,.00,-.278,2.684,.00,0.04%,6.74,24.72%,4.95%,100.00%,0.00%,0.00%,2.30%,<empty>,6.700,41 x 58,41,58,0.00%,9.00,9.00,I,0,0,0,,
,,IBM190927C143,17,13,.150,.033,-.029,.086,.015,19.31%,.5402324,<empty>,<empty>,13.85%,28.67%,86.15%,5.39%,79.95%,.540,33 x 21,33,21,+85.19%,.50,.50,Q,.50,.50,.48,.51,H,.57,D,27 SEP 19,143,6.50,M,8.25,M,IBM190927P143,0,2,-1.000,.00,.00,2.669,.00,--,<empty>,27.21%,5.44%,100.00%,0.00%,0.00%,-0.95%,<empty>,7.375,41 x 58,41,58,0.00%,10.14,10.14,C,0,0,0,,
,,IBM190927C144,10,37,.119,.028,-.025,.074,.012,19.17%,.40543452,<empty>,<empty>,10.96%,22.65%,89.04%,4.04%,88.58%,.405,21 x 31,21,31,+127.78%,.41,.41,B,.41,.41,.41,.38,D,.43,H,27 SEP 19,144,8.40,M,9.35,X,IBM190927P144,0,0,-.936,.022,-.021,.045,-.100,14.71%,8.88,32.74%,6.57%,94.38%,11.60%,5.62%,4.04%,<empty>,8.875,58 x 44,58,44,<empty>,0,0, ,0,0,0,,
,,IBM190927C145,1,34,.093,.024,-.021,.062,.009,19.04%,.30000369,<empty>,<empty>,8.54%,17.61%,91.46%,2.99%,97.52%,.300,21 x 49,21,49,+35.00%,.27,.27,C,.27,.27,.27,.27,D,.33,Z,27 SEP 19,145,7.50,B,11.55,B,IBM190927P145,0,4,-1.000,.00,-.274,2.640,.00,0.04%,9.73,35.14%,7.03%,100.00%,0.00%,0.00%,0.55%,<empty>,9.525,23 x 27,23,27,0.00%,10.35,10.35,C,0,0,0,,
,,IBM190927C146,0,19,.072,.020,-.017,.051,.007,18.96%,.22000696,<empty>,<empty>,6.56%,13.52%,93.44%,2.20%,106.70%,.220,26 x 47,26,47,0.00%,.21,.21,M,0,0,0,.19,I,.25,Z,27 SEP 19,146,8.45,B,12.50,B,IBM190927P146,0,0,-.996,.00,-.010,.00,-.108,0.04%,10.73,38.64%,7.73%,100.00%,0.00%,0.00%,0.05%,<empty>,10.475,21 x 24,21,24,<empty>,0,0, ,0,0,0,,
,,IBM190927C147,0,273,.056,.016,-.014,.042,.006,19.02%,.16501071,<empty>,<empty>,5.09%,10.47%,94.91%,1.65%,116.13%,.165,26 x 62,26,62,0.00%,.22,.22,Q,0,0,0,.13,H,.20,Z,27 SEP 19,147,9.40,I,13.45,Z,IBM190927P147,0,0,-1.000,.00,.00,2.610,.00,--,<empty>,42.15%,8.43%,100.00%,0.00%,0.00%,-0.45%,<empty>,11.425,23 x 12,23,12,<empty>,0,0, ,0,0,0,,
,,IBM190927C148,0,1,.043,.013,-.012,.034,.004,19.00%,.12001649,<empty>,<empty>,3.84%,7.90%,96.16%,1.20%,125.66%,.120,58 x 87,58,87,0.00%,1.34,1.34,C,0,0,0,.07,M,.17,Z,27 SEP 19,148,10.40,X,14.60,X,IBM190927P148,0,3,-1.000,.00,.00,2.595,.00,0.03%,12.47,46.12%,9.23%,100.00%,0.00%,0.00%,0.30%,<empty>,12.500,21 x 21,21,21,0.00%,17.00,17.00,P,0,0,0,,
,,IBM190927C149,0,0,.038,.011,-.011,.031,.004,19.82%,.11000989,<empty>,<empty>,3.41%,7.01%,96.59%,1.10%,135.54%,.110,58 x 129,58,129,0.00%,.19,.19,C,0,0,0,.05,M,.17,X,27 SEP 19,149,11.45,B,15.35,B,IBM190927P149,0,0,-1.000,.00,.00,2.580,.00,--,<empty>,49.44%,9.88%,100.00%,0.00%,0.00%,-0.70%,<empty>,13.400,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM190927C150,0,5,.034,.010,-.010,.028,.003,20.58%,.10000615,<empty>,<empty>,3.02%,6.20%,96.98%,1.00%,145.43%,.100,34 x 145,34,145,0.00%,.05,.05,I,0,0,0,.04,H,.16,Z,27 SEP 19,150,12.30,B,16.55,B,IBM190927P150,0,0,-1.000,.00,.00,2.566,.00,--,<empty>,53.22%,10.64%,100.00%,0.00%,0.00%,-0.45%,<empty>,14.425,21 x 21,21,21,0.00%,13.70,13.70,E,0,0,0,,
,,IBM190927C152.5,0,10,.028,.008,-.010,.024,.003,22.83%,.09001579,<empty>,<empty>,2.47%,5.07%,97.53%,0.90%,170.28%,.090,11 x 157,11,157,0.00%,.01,.01,C,0,0,0,.02,H,.16,X,27 SEP 19,152.5,14.90,B,18.90,B,IBM190927P152.5,0,0,-1.000,.00,.00,2.529,.00,--,<empty>,62.35%,12.46%,100.00%,0.00%,0.00%,-0.70%,<empty>,16.900,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM190927C155,0,22,.023,.006,-.009,.020,.002,24.65%,.0751969,<empty>,<empty>,1.94%,3.97%,98.06%,0.75%,195.08%,.075,0 x 120,0,120,0.00%,.08,.08,I,0,0,0,0,E,.15,Z,27 SEP 19,155,17.40,I,21.80,H,IBM190927P155,0,0,-1.000,.00,.00,2.492,.00,0.03%,19.47,72.31%,14.48%,100.00%,0.00%,0.00%,1.30%,<empty>,19.600,23 x 11,23,11,<empty>,0,0, ,0,0,0,,
,,IBM190927C157.5,0,0,.021,.005,-.009,.019,.002,27.05%,.07510712,<empty>,<empty>,1.75%,3.59%,98.25%,0.75%,220.04%,.075,0 x 135,0,135,<empty>,0,0, ,0,0,0,0,M,.15,Z,27 SEP 19,157.5,19.90,B,24.30,M,IBM190927P157.5,0,0,-1.000,.00,.00,2.455,.00,0.04%,22.22,81.53%,16.32%,100.00%,0.00%,0.00%,1.30%,<empty>,22.100,21 x 21,21,21,<empty>,0,0, ,0,0,0,,

4 OCT 19  (33)  100 (Weeklys)
,,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,,
,,IBM191004C100,0,0,.921,.002,-.045,.050,.023,67.75%,35.83,<empty>,<empty>,91.23%,16.69%,8.77%,2.34%,2.34%,35.825,31 x 21,31,21,<empty>,0,0, ,0,0,0,33.50,D,38.15,B,4 OCT 19,100,0,B,.31,C,IBM191004P100,0,0,-.020,.002,-.015,.020,-.003,49.76%,.15520013,1.55%,0.16%,2.81%,5.43%,97.19%,1.23%,<empty>,.155,0 x 211,0,211,<empty>,0,0, ,0,0,0,,
,,IBM191004C105,0,0,.921,.004,-.041,.053,.031,58.68%,30.90,<empty>,<empty>,90.69%,17.79%,9.31%,2.93%,2.93%,30.900,21 x 21,21,21,<empty>,0,0, ,0,0,0,28.90,B,32.90,B,4 OCT 19,105,0,Q,.39,Z,IBM191004P105,0,0,-.027,.003,-.017,.026,-.004,44.42%,.19501347,1.86%,0.19%,3.62%,7.01%,96.38%,1.55%,<empty>,.195,0 x 170,0,170,<empty>,0,0, ,0,0,0,,
